date,quarter,year,apple,microsoft,ibm
2014-07-25,2014-3,2014,97.669998,44.5,194.399994
2014-07-28,2014-3,2014,99.019997,43.970001,195.779999
2014-07-29,2014-3,2014,98.379997,43.889999,194.570007
2014-07-30,2014-3,2014,98.150002,43.580002,194
2014-07-31,2014-3,2014,95.599998,43.16,191.669998
2014-08-01,2014-3,2014,96.129997,42.860001,189.149994
2014-08-04,2014-3,2014,95.589996,43.369999,189.639999
2014-08-05,2014-3,2014,95.120003,43.080002,187.100006
2014-08-06,2014-3,2014,94.959999,42.740002,185.970001
2014-08-07,2014-3,2014,94.480003,43.23,184.300003
2014-08-08,2014-3,2014,94.739998,43.200001,186.630005
2014-08-11,2014-3,2014,95.989998,43.200001,187.470001
2014-08-12,2014-3,2014,95.970001,43.52,187.339996
2014-08-13,2014-3,2014,97.239998,44.080002,187.949997
2014-08-14,2014-3,2014,97.5,44.27,187.880005
2014-08-15,2014-3,2014,97.980003,44.790001,187.380005
2014-08-18,2014-3,2014,99.160004,45.110001,189.360001
2014-08-19,2014-3,2014,100.529999,45.330002,190.070007
2014-08-20,2014-3,2014,100.57,44.950001,190.100006
2014-08-21,2014-3,2014,100.580002,45.220001,191.229996
2014-08-22,2014-3,2014,101.32,45.150002,190.410004
2014-08-25,2014-3,2014,101.540001,45.169998,191.160004
2014-08-26,2014-3,2014,100.889999,45.009998,192.990005
2014-08-27,2014-3,2014,102.129997,44.869999,192.25
2014-08-28,2014-3,2014,102.25,44.880001,192
2014-08-29,2014-3,2014,102.5,45.43,192.300003
2014-09-02,2014-3,2014,103.300003,45.09,191.559998
2014-09-03,2014-3,2014,98.940002,44.959999,191.949997
2014-09-04,2014-3,2014,98.120003,45.259998,190.679993
2014-09-05,2014-3,2014,98.970001,45.91,191.199997
2014-09-08,2014-3,2014,98.360001,46.470001,190.139999
2014-09-09,2014-3,2014,97.989998,46.759998,189.990005
2014-09-10,2014-3,2014,101,46.84,191.539993
2014-09-11,2014-3,2014,101.43,47,191.720001
2014-09-12,2014-3,2014,101.660004,46.700001,191.279999
2014-09-15,2014-3,2014,101.629997,46.240002,191.809998
2014-09-16,2014-3,2014,100.860001,46.759998,192.960007
2014-09-17,2014-3,2014,101.580002,46.52,192.800003
2014-09-18,2014-3,2014,101.790001,46.68,193.75
2014-09-19,2014-3,2014,100.959999,47.52,194
2014-09-22,2014-3,2014,101.059998,47.060001,193.110001
2014-09-23,2014-3,2014,102.639999,46.560001,191.619995
2014-09-24,2014-3,2014,101.75,47.080002,192.309998
2014-09-25,2014-3,2014,97.870003,46.040001,189.009995
2014-09-26,2014-3,2014,100.75,46.41,190.059998
2014-09-29,2014-3,2014,100.110001,46.439999,189.639999
2014-09-30,2014-3,2014,100.75,46.360001,189.830002
2014-10-01,2014-4,2014,99.18,45.900002,187.169998
2014-10-02,2014-4,2014,99.900002,45.759998,186.910004
2014-10-03,2014-4,2014,99.620003,46.09,188.669998
2014-10-06,2014-4,2014,99.620003,46.09,189.039993
2014-10-07,2014-4,2014,98.75,45.529999,185.710007
2014-10-08,2014-4,2014,100.800003,46.779999,189.360001
2014-10-09,2014-4,2014,101.019997,45.849998,186.419998
2014-10-10,2014-4,2014,100.730003,44.029999,185.929993
2014-10-13,2014-4,2014,99.809998,43.650002,183.520004
2014-10-14,2014-4,2014,98.75,43.73,183.800003
2014-10-15,2014-4,2014,97.540001,43.220001,181.75
2014-10-16,2014-4,2014,96.260002,42.740002,179.839996
2014-10-17,2014-4,2014,97.669998,43.630001,182.050003
2014-10-20,2014-4,2014,99.760002,44.080002,169.100006
2014-10-21,2014-4,2014,102.470001,44.880001,163.229996
2014-10-22,2014-4,2014,102.989998,44.380001,161.789993
2014-10-23,2014-4,2014,104.830002,45.02,162.179993
2014-10-24,2014-4,2014,105.220001,46.130001,162.080002
2014-10-27,2014-4,2014,105.110001,45.91,161.869995
2014-10-28,2014-4,2014,106.739998,46.490002,163.600006
2014-10-29,2014-4,2014,107.339996,46.619999,163.460007
2014-10-30,2014-4,2014,106.980003,46.049999,164.350006
2014-10-31,2014-4,2014,108,46.950001,164.399994
2014-11-03,2014-4,2014,109.400002,47.439999,164.360001
2014-11-04,2014-4,2014,108.599998,47.57,162.649994
2014-11-05,2014-4,2014,108.860001,47.860001,161.820007
2014-11-06,2014-4,2014,108.699997,48.700001,161.460007
2014-11-07,2014-4,2014,109.010002,48.68,162.070007
2014-11-10,2014-4,2014,108.830002,48.889999,163.490005
2014-11-11,2014-4,2014,109.699997,48.869999,163.300003
2014-11-12,2014-4,2014,111.25,48.779999,161.919998
2014-11-13,2014-4,2014,112.82,49.610001,162.789993
2014-11-14,2014-4,2014,114.18,49.580002,164.160004
2014-11-17,2014-4,2014,113.989998,49.459999,164.160004
2014-11-18,2014-4,2014,115.470001,48.740002,161.889999
2014-11-19,2014-4,2014,114.669998,48.220001,161.429993
2014-11-20,2014-4,2014,116.309998,48.700001,160.639999
2014-11-21,2014-4,2014,116.470001,47.98,160.919998
2014-11-24,2014-4,2014,118.629997,47.59,162.149994
2014-11-25,2014-4,2014,117.599998,47.470001,161.759995
2014-11-26,2014-4,2014,119,47.75,161.949997
2014-11-28,2014-4,2014,118.93,47.810001,162.169998
2014-12-01,2014-4,2014,115.07,48.619999,161.539993
2014-12-02,2014-4,2014,114.629997,48.459999,162.669998
2014-12-03,2014-4,2014,115.93,48.080002,164.520004
2014-12-04,2014-4,2014,115.489998,48.84,164.050003
2014-12-05,2014-4,2014,115,48.419998,163.270004
2014-12-08,2014-4,2014,112.400002,47.700001,161.860001
2014-12-09,2014-4,2014,114.120003,47.59,162.990005
2014-12-10,2014-4,2014,111.949997,46.900002,160.509995
2014-12-11,2014-4,2014,111.620003,47.169998,161.070007
2014-12-12,2014-4,2014,109.730003,46.950001,155.380005
2014-12-15,2014-4,2014,108.230003,46.669998,153.059998
2014-12-16,2014-4,2014,106.75,45.16,151.410004
2014-12-17,2014-4,2014,109.410004,45.740002,151.929993
2014-12-18,2014-4,2014,112.650002,47.52,157.679993
2014-12-19,2014-4,2014,111.779999,47.66,158.509995
2014-12-22,2014-4,2014,112.940002,47.98,161.440002
2014-12-23,2014-4,2014,112.540001,48.450001,162.240005
2014-12-24,2014-4,2014,112.010002,48.139999,161.820007
2014-12-26,2014-4,2014,113.989998,47.880001,162.339996
2014-12-29,2014-4,2014,113.910004,47.450001,160.509995
2014-12-30,2014-4,2014,112.519997,47.02,160.050003
2014-12-31,2014-4,2014,110.379997,46.450001,160.440002
2015-01-02,2015-1,2015,109.330002,46.759998,162.059998
2015-01-05,2015-1,2015,106.25,46.330002,159.509995
2015-01-06,2015-1,2015,106.260002,45.650002,156.070007
2015-01-07,2015-1,2015,107.75,46.23,155.050003
2015-01-08,2015-1,2015,111.889999,47.59,158.419998
2015-01-09,2015-1,2015,112.010002,47.189999,159.110001
2015-01-12,2015-1,2015,109.25,46.599998,156.440002
2015-01-13,2015-1,2015,110.220001,46.360001,156.809998
2015-01-14,2015-1,2015,109.800003,45.959999,155.800003
2015-01-15,2015-1,2015,106.82,45.48,154.570007
2015-01-16,2015-1,2015,105.989998,46.240002,157.139999
2015-01-20,2015-1,2015,108.720001,46.389999,156.949997
2015-01-21,2015-1,2015,109.550003,45.919998,152.089996
2015-01-22,2015-1,2015,112.400002,47.130001,155.389999
2015-01-23,2015-1,2015,112.980003,47.18,155.869995
2015-01-26,2015-1,2015,113.099998,47.009998,156.360001
2015-01-27,2015-1,2015,109.139999,42.66,153.669998
2015-01-28,2015-1,2015,115.309998,41.189999,151.550003
2015-01-29,2015-1,2015,118.900002,42.009998,155.479996
2015-01-30,2015-1,2015,117.160004,40.400002,153.309998
2015-02-02,2015-1,2015,118.629997,41.279999,154.660004
2015-02-03,2015-1,2015,118.650002,41.599998,158.470001
2015-02-04,2015-1,2015,119.559998,41.84,156.960007
2015-02-05,2015-1,2015,119.940002,42.450001,157.910004
2015-02-06,2015-1,2015,118.93,42.41,156.720001
2015-02-09,2015-1,2015,119.720001,42.360001,155.75
2015-02-10,2015-1,2015,122.019997,42.599998,158.559998
2015-02-11,2015-1,2015,124.879997,42.380001,158.199997
2015-02-12,2015-1,2015,126.459999,43.09,158.520004
2015-02-13,2015-1,2015,127.080002,43.869999,160.399994
2015-02-17,2015-1,2015,127.830002,43.580002,160.960007
2015-02-18,2015-1,2015,128.720001,43.529999,162.190002
2015-02-19,2015-1,2015,128.449997,43.5,163.889999
2015-02-20,2015-1,2015,129.5,43.860001,163.649994
2015-02-23,2015-1,2015,133,44.150002,162.910004
2015-02-24,2015-1,2015,132.169998,44.09,164.830002
2015-02-25,2015-1,2015,128.789993,43.990002,162.809998
2015-02-26,2015-1,2015,130.419998,44.060001,160.869995
2015-02-27,2015-1,2015,128.460007,43.849998,161.940002
2015-03-02,2015-1,2015,129.089996,43.880001,160.479996
2015-03-03,2015-1,2015,129.360001,43.279999,161.029999
2015-03-04,2015-1,2015,128.539993,43.060001,159.419998
2015-03-05,2015-1,2015,126.410004,43.110001,161.179993
2015-03-06,2015-1,2015,126.599998,42.360001,158.5
2015-03-09,2015-1,2015,127.139999,42.849998,160.770004
2015-03-10,2015-1,2015,124.510002,42.029999,157.809998
2015-03-11,2015-1,2015,122.239998,41.98,156.800003
2015-03-12,2015-1,2015,124.449997,41.02,157.979996
2015-03-13,2015-1,2015,123.589996,41.380001,154.279999
2015-03-16,2015-1,2015,124.949997,41.560001,157.080002
2015-03-17,2015-1,2015,127.040001,41.700001,156.960007
2015-03-18,2015-1,2015,128.470001,42.5,159.809998
2015-03-19,2015-1,2015,127.5,42.290001,159.809998
2015-03-20,2015-1,2015,125.900002,42.880001,162.880005
2015-03-23,2015-1,2015,127.209999,42.860001,164.630005
2015-03-24,2015-1,2015,126.690002,42.900002,163
2015-03-25,2015-1,2015,123.379997,41.459999,159.199997
2015-03-26,2015-1,2015,124.239998,41.209999,160.589996
2015-03-27,2015-1,2015,123.25,40.970001,160.399994
2015-03-30,2015-1,2015,126.370003,40.959999,162.669998
2015-03-31,2015-1,2015,124.43,40.66,160.5
2015-04-01,2015-2,2015,124.25,40.720001,159.179993
2015-04-02,2015-2,2015,125.32,40.290001,160.449997
2015-04-06,2015-2,2015,127.349998,41.549999,162.039993
2015-04-07,2015-2,2015,126.010002,41.529999,162.070007
2015-04-08,2015-2,2015,125.599998,41.419998,161.850006
2015-04-09,2015-2,2015,126.559998,41.48,162.339996
2015-04-10,2015-2,2015,127.099998,41.720001,162.860001
2015-04-13,2015-2,2015,126.849998,41.759998,162.380005
2015-04-14,2015-2,2015,126.300003,41.650002,162.300003
2015-04-15,2015-2,2015,126.779999,42.259998,164.130005
2015-04-16,2015-2,2015,126.169998,42.16,163.130005
2015-04-17,2015-2,2015,124.75,41.619999,160.669998
2015-04-20,2015-2,2015,127.599998,42.91,166.160004
2015-04-21,2015-2,2015,126.910004,42.639999,164.259995
2015-04-22,2015-2,2015,128.619995,42.990002,165.360001
2015-04-23,2015-2,2015,129.669998,43.34,170.240005
2015-04-24,2015-2,2015,130.279999,47.869999,169.779999
2015-04-27,2015-2,2015,132.649994,48.029999,170.729996
2015-04-28,2015-2,2015,130.559998,49.16,173.919998
2015-04-29,2015-2,2015,128.639999,49.060001,174.399994
2015-04-30,2015-2,2015,125.150002,48.639999,171.289993
2015-05-01,2015-2,2015,128.949997,48.66,173.669998
2015-05-04,2015-2,2015,128.699997,48.240002,173.970001
2015-05-05,2015-2,2015,125.800003,47.599998,173.080002
2015-05-06,2015-2,2015,125.010002,46.279999,170.050003
2015-05-07,2015-2,2015,125.260002,46.700001,170.990005
2015-05-08,2015-2,2015,127.620003,47.75,172.679993
2015-05-11,2015-2,2015,126.32,47.369999,171.119995
2015-05-12,2015-2,2015,125.870003,47.349998,170.550003
2015-05-13,2015-2,2015,126.010002,47.630001,172.279999
2015-05-14,2015-2,2015,128.949997,48.720001,174.050003
2015-05-15,2015-2,2015,128.770004,48.299999,173.259995
2015-05-18,2015-2,2015,130.190002,48.009998,173.059998
2015-05-19,2015-2,2015,130.070007,47.580002,173.479996
2015-05-20,2015-2,2015,130.059998,47.580002,173.759995
2015-05-21,2015-2,2015,131.389999,47.419998,173.339996
2015-05-22,2015-2,2015,132.539993,46.900002,172.220001
2015-05-26,2015-2,2015,129.619995,46.59,170.130005
2015-05-27,2015-2,2015,132.039993,47.610001,172
2015-05-28,2015-2,2015,131.779999,47.450001,171.710007
2015-05-29,2015-2,2015,130.279999,46.860001,169.649994
2015-06-01,2015-2,2015,130.539993,47.23,170.179993
2015-06-02,2015-2,2015,129.960007,46.919998,169.649994
2015-06-03,2015-2,2015,130.119995,46.849998,169.919998
2015-06-04,2015-2,2015,129.360001,46.360001,168.380005
2015-06-05,2015-2,2015,128.649994,46.139999,167.399994
2015-06-08,2015-2,2015,127.800003,45.73,165.339996
2015-06-09,2015-2,2015,127.419998,45.650002,165.679993
2015-06-10,2015-2,2015,128.880005,46.610001,168.919998
2015-06-11,2015-2,2015,128.589996,46.439999,168.779999
2015-06-12,2015-2,2015,127.169998,45.970001,166.990005
2015-06-15,2015-2,2015,126.919998,45.48,166.259995
2015-06-16,2015-2,2015,127.599998,45.830002,166.839996
2015-06-17,2015-2,2015,127.300003,45.970001,167.169998
2015-06-18,2015-2,2015,127.879997,46.720001,168.25
2015-06-19,2015-2,2015,126.599998,46.099998,166.990005
2015-06-22,2015-2,2015,127.610001,46.23,167.729996
2015-06-23,2015-2,2015,127.029999,45.91,168.619995
2015-06-24,2015-2,2015,128.110001,45.639999,166.970001
2015-06-25,2015-2,2015,127.5,45.650002,166.080002
2015-06-26,2015-2,2015,126.75,45.259998,165.460007
2015-06-29,2015-2,2015,124.529999,44.369999,162.970001
2015-06-30,2015-2,2015,125.43,44.150002,162.660004
2015-07-01,2015-3,2015,126.599998,44.450001,164.490005
2015-07-02,2015-3,2015,126.440002,44.400002,165.089996
2015-07-06,2015-3,2015,126,44.389999,164.729996
2015-07-07,2015-3,2015,125.690002,44.299999,165
2015-07-08,2015-3,2015,122.57,44.240002,163.160004
2015-07-09,2015-3,2015,120.07,44.52,163.850006
2015-07-10,2015-3,2015,123.279999,44.610001,166.949997
2015-07-13,2015-3,2015,125.660004,45.540001,169.380005
2015-07-14,2015-3,2015,125.610001,45.619999,168.610001
2015-07-15,2015-3,2015,126.82,45.759998,168.529999
2015-07-16,2015-3,2015,128.509995,46.66,171
2015-07-17,2015-3,2015,129.619995,46.619999,172.509995
2015-07-20,2015-3,2015,132.070007,46.919998,173.220001
2015-07-21,2015-3,2015,130.75,47.279999,163.070007
2015-07-22,2015-3,2015,125.220001,45.540001,160.350006
2015-07-23,2015-3,2015,125.160004,46.110001,161.729996
2015-07-24,2015-3,2015,124.5,45.939999,159.75
2015-07-27,2015-3,2015,122.769997,45.349998,159.070007
2015-07-28,2015-3,2015,123.379997,45.34,160.050003
2015-07-29,2015-3,2015,122.989998,46.290001,161.089996
2015-07-30,2015-3,2015,122.370003,46.880001,160.960007
2015-07-31,2015-3,2015,121.300003,46.700001,161.990005
2015-08-03,2015-3,2015,118.440002,46.810001,158.710007
2015-08-04,2015-3,2015,114.639999,47.540001,157.600006
2015-08-05,2015-3,2015,115.400002,47.580002,157.899994
2015-08-06,2015-3,2015,115.129997,46.619999,156.320007
2015-08-07,2015-3,2015,115.519997,46.740002,155.119995
2015-08-10,2015-3,2015,119.720001,47.330002,156.75
2015-08-11,2015-3,2015,113.489998,46.41,155.509995
2015-08-12,2015-3,2015,115.239998,46.740002,156.160004
2015-08-13,2015-3,2015,115.150002,46.73,155.070007
2015-08-14,2015-3,2015,115.959999,47,155.75
2015-08-17,2015-3,2015,117.160004,47.32,156.309998
2015-08-18,2015-3,2015,116.5,47.27,156.009995
2015-08-19,2015-3,2015,115.010002,46.610001,153.940002
2015-08-20,2015-3,2015,112.650002,45.66,152.660004
2015-08-21,2015-3,2015,105.760002,43.07,148.850006
2015-08-24,2015-3,2015,103.120003,41.68,143.470001
2015-08-25,2015-3,2015,103.739998,40.470001,140.960007
2015-08-26,2015-3,2015,109.690002,42.709999,146.699997
2015-08-27,2015-3,2015,112.919998,43.900002,148.539993
2015-08-28,2015-3,2015,113.290001,43.93,147.979996
2015-08-31,2015-3,2015,112.760002,43.52,147.889999
2015-09-01,2015-3,2015,107.720001,41.82,142.679993
2015-09-02,2015-3,2015,112.339996,43.360001,145.050003
2015-09-03,2015-3,2015,110.370003,43.5,146.779999
2015-09-04,2015-3,2015,109.269997,42.610001,143.699997
2015-09-08,2015-3,2015,112.309998,43.889999,147.229996
2015-09-09,2015-3,2015,110.150002,43.07,145.050003
2015-09-10,2015-3,2015,112.57,43.290001,146.199997
2015-09-11,2015-3,2015,114.209999,43.48,147.369995
2015-09-14,2015-3,2015,115.309998,43.040001,145.649994
2015-09-15,2015-3,2015,116.279999,43.98,147.529999
2015-09-16,2015-3,2015,116.410004,44.299999,148.410004
2015-09-17,2015-3,2015,113.919998,44.25,148.139999
2015-09-18,2015-3,2015,113.449997,43.48,144.509995
2015-09-21,2015-3,2015,115.209999,44.110001,146.479996
2015-09-22,2015-3,2015,113.400002,43.900002,144.429993
2015-09-23,2015-3,2015,114.32,43.869999,143.660004
2015-09-24,2015-3,2015,115,43.91,144.410004
2015-09-25,2015-3,2015,114.709999,43.939999,145.419998
2015-09-28,2015-3,2015,112.440002,43.290001,142.520004
2015-09-29,2015-3,2015,109.059998,43.439999,142.470001
2015-09-30,2015-3,2015,110.300003,44.259998,144.970001
2015-10-01,2015-4,2015,109.580002,44.610001,143.589996
2015-10-02,2015-4,2015,110.379997,45.57,144.580002
2015-10-05,2015-4,2015,110.779999,46.630001,149.039993
2015-10-06,2015-4,2015,111.309998,46.75,148.779999
2015-10-07,2015-4,2015,110.779999,46.799999,150.089996
2015-10-08,2015-4,2015,109.5,47.450001,152.279999
2015-10-09,2015-4,2015,112.120003,47.110001,152.389999
2015-10-12,2015-4,2015,111.599998,47,151.139999
2015-10-13,2015-4,2015,111.790001,46.889999,149.619995
2015-10-14,2015-4,2015,110.209999,46.68,150.009995
2015-10-15,2015-4,2015,111.860001,47.009998,150.089996
2015-10-16,2015-4,2015,111.040001,47.509998,150.389999
2015-10-19,2015-4,2015,111.730003,47.619999,149.220001
2015-10-20,2015-4,2015,113.769997,47.77,140.639999
2015-10-21,2015-4,2015,113.760002,47.200001,140.919998
2015-10-22,2015-4,2015,115.5,48.029999,144.089996
2015-10-23,2015-4,2015,119.080002,52.869999,144.679993
2015-10-26,2015-4,2015,115.279999,54.25,143.660004
2015-10-27,2015-4,2015,114.550003,53.689999,137.860001
2015-10-28,2015-4,2015,119.269997,53.98,140.830002
2015-10-29,2015-4,2015,120.529999,53.360001,140.550003
2015-10-30,2015-4,2015,119.5,52.639999,140.080002
2015-11-02,2015-4,2015,121.18,53.240002,140.369995
2015-11-03,2015-4,2015,122.57,54.150002,141.880005
2015-11-04,2015-4,2015,122,54.400002,141.630005
2015-11-05,2015-4,2015,120.919998,54.380001,139.889999
2015-11-06,2015-4,2015,121.059998,54.919998,138.25
2015-11-09,2015-4,2015,120.57,54.16,135.309998
2015-11-10,2015-4,2015,116.769997,53.509998,135.470001
2015-11-11,2015-4,2015,116.110001,53.650002,135.020004
2015-11-12,2015-4,2015,115.720001,53.32,133.039993
2015-11-13,2015-4,2015,112.339996,52.84,131.75
2015-11-16,2015-4,2015,114.18,53.77,133.710007
2015-11-17,2015-4,2015,113.690002,52.970001,133.820007
2015-11-18,2015-4,2015,117.290001,53.849998,135.820007
2015-11-19,2015-4,2015,118.779999,53.939999,136.740005
2015-11-20,2015-4,2015,119.300003,54.189999,138.5
2015-11-23,2015-4,2015,117.75,54.189999,138.460007
2015-11-24,2015-4,2015,118.879997,54.25,138.600006
2015-11-25,2015-4,2015,118.029999,53.689999,138
2015-11-27,2015-4,2015,117.809998,53.93,138.460007
2015-11-30,2015-4,2015,118.300003,54.349998,139.419998
2015-12-01,2015-4,2015,117.339996,55.220001,141.279999
2015-12-02,2015-4,2015,116.279999,55.209999,139.699997
2015-12-03,2015-4,2015,115.199997,54.200001,138.919998
2015-12-04,2015-4,2015,119.029999,55.91,140.429993
2015-12-07,2015-4,2015,118.279999,55.810001,139.550003
2015-12-08,2015-4,2015,118.230003,55.790001,138.050003
2015-12-09,2015-4,2015,115.620003,54.98,136.610001
2015-12-10,2015-4,2015,116.169998,55.27,136.779999
2015-12-11,2015-4,2015,113.18,54.060001,134.570007
2015-12-14,2015-4,2015,112.480003,55.139999,135.929993
2015-12-15,2015-4,2015,110.489998,55.200001,137.789993
2015-12-16,2015-4,2015,111.339996,56.130001,139.289993
2015-12-17,2015-4,2015,108.980003,55.700001,136.75
2015-12-18,2015-4,2015,106.029999,54.130001,134.899994
2015-12-21,2015-4,2015,107.330002,54.830002,135.5
2015-12-22,2015-4,2015,107.230003,55.349998,137.929993
2015-12-23,2015-4,2015,108.610001,55.82,138.539993
2015-12-24,2015-4,2015,108.029999,55.669998,138.25
2015-12-28,2015-4,2015,106.82,55.950001,137.610001
2015-12-29,2015-4,2015,108.739998,56.549999,139.779999
2015-12-30,2015-4,2015,107.32,56.310001,139.339996
2015-12-31,2015-4,2015,105.260002,55.48,137.619995
2016-01-04,2016-1,2016,105.349998,54.799999,135.949997
2016-01-05,2016-1,2016,102.709999,55.049999,135.850006
2016-01-06,2016-1,2016,100.699997,54.049999,135.169998
2016-01-07,2016-1,2016,96.449997,52.169998,132.860001
2016-01-08,2016-1,2016,96.959999,52.330002,131.630005
2016-01-11,2016-1,2016,98.529999,52.299999,133.229996
2016-01-12,2016-1,2016,99.959999,52.779999,132.899994
2016-01-13,2016-1,2016,97.389999,51.639999,131.169998
2016-01-14,2016-1,2016,99.519997,53.110001,132.910004
2016-01-15,2016-1,2016,97.129997,50.990002,130.029999
2016-01-19,2016-1,2016,96.660004,50.560001,128.110001
2016-01-20,2016-1,2016,96.790001,50.790001,121.860001
2016-01-21,2016-1,2016,96.300003,50.48,122.910004
2016-01-22,2016-1,2016,101.419998,52.290001,122.5
2016-01-25,2016-1,2016,99.440002,51.790001,122.080002
2016-01-26,2016-1,2016,99.989998,52.169998,122.589996
2016-01-27,2016-1,2016,93.419998,51.220001,120.959999
2016-01-28,2016-1,2016,94.089996,52.060001,122.220001
2016-01-29,2016-1,2016,97.339996,55.09,124.790001
2016-02-01,2016-1,2016,96.43,54.709999,124.830002
2016-02-02,2016-1,2016,94.480003,53,122.940002
2016-02-03,2016-1,2016,96.349998,52.16,124.720001
2016-02-04,2016-1,2016,96.599998,52,127.650002
2016-02-05,2016-1,2016,94.019997,50.16,128.570007
2016-02-08,2016-1,2016,95.010002,49.41,126.980003
2016-02-09,2016-1,2016,94.989998,49.279999,124.07
2016-02-10,2016-1,2016,94.269997,49.709999,120.190002
2016-02-11,2016-1,2016,93.699997,49.689999,117.849998
2016-02-12,2016-1,2016,93.989998,50.5,121.040001
2016-02-16,2016-1,2016,96.639999,51.09,122.739998
2016-02-17,2016-1,2016,98.120003,52.419998,126.099998
2016-02-18,2016-1,2016,96.260002,52.189999,132.449997
2016-02-19,2016-1,2016,96.040001,51.82,133.080002
2016-02-22,2016-1,2016,96.879997,52.650002,133.770004
2016-02-23,2016-1,2016,94.690002,51.18,132.399994
2016-02-24,2016-1,2016,96.099998,51.360001,132.800003
2016-02-25,2016-1,2016,96.760002,52.099998,134.5
2016-02-26,2016-1,2016,96.910004,51.299999,132.029999
2016-02-29,2016-1,2016,96.690002,50.880001,131.029999
2016-03-01,2016-1,2016,100.529999,52.580002,134.369995
2016-03-02,2016-1,2016,100.75,52.950001,136.300003
2016-03-03,2016-1,2016,101.5,52.349998,137.800003
2016-03-04,2016-1,2016,103.010002,52.029999,137.800003
2016-03-07,2016-1,2016,101.870003,51.029999,140.149994
2016-03-08,2016-1,2016,101.029999,51.650002,139.070007
2016-03-09,2016-1,2016,101.120003,52.84,140.410004
2016-03-10,2016-1,2016,101.169998,52.049999,140.190002
2016-03-11,2016-1,2016,102.260002,53.07,142.360001
2016-03-14,2016-1,2016,102.519997,53.169998,142.779999
2016-03-15,2016-1,2016,104.580002,53.59,142.960007
2016-03-16,2016-1,2016,105.970001,54.349998,144.789993
2016-03-17,2016-1,2016,105.800003,54.66,147.039993
2016-03-18,2016-1,2016,105.919998,53.490002,147.089996
2016-03-21,2016-1,2016,105.910004,53.860001,148.630005
2016-03-22,2016-1,2016,106.720001,54.07,148.100006
2016-03-23,2016-1,2016,106.129997,53.970001,145.399994
2016-03-24,2016-1,2016,105.669998,54.209999,147.949997
2016-03-28,2016-1,2016,105.190002,53.540001,148.399994
2016-03-29,2016-1,2016,107.68,54.709999,149.330002
2016-03-30,2016-1,2016,109.559998,55.049999,148.410004
2016-03-31,2016-1,2016,108.989998,55.23,151.449997
2016-04-01,2016-2,2016,109.989998,55.57,152.520004
2016-04-04,2016-2,2016,111.120003,55.43,152.070007
2016-04-05,2016-2,2016,109.809998,54.560001,150
2016-04-06,2016-2,2016,110.959999,55.119999,150.020004
2016-04-07,2016-2,2016,108.540001,54.459999,148.25
2016-04-08,2016-2,2016,108.660004,54.419998,149.350006
2016-04-11,2016-2,2016,109.019997,54.310001,149.25
2016-04-12,2016-2,2016,110.440002,54.650002,149.630005
2016-04-13,2016-2,2016,112.040001,55.349998,151.229996
2016-04-14,2016-2,2016,112.099998,55.360001,151.160004
2016-04-15,2016-2,2016,109.849998,55.650002,151.720001
2016-04-18,2016-2,2016,107.480003,56.459999,152.529999
2016-04-19,2016-2,2016,106.910004,56.389999,144
2016-04-20,2016-2,2016,107.129997,55.59,146.110001
2016-04-21,2016-2,2016,105.970001,55.779999,149.300003
2016-04-22,2016-2,2016,105.68,51.779999,148.5
2016-04-25,2016-2,2016,105.080002,52.110001,148.809998
2016-04-26,2016-2,2016,104.349998,51.439999,149.080002
2016-04-27,2016-2,2016,97.82,50.939999,150.470001
2016-04-28,2016-2,2016,94.830002,49.900002,147.070007
2016-04-29,2016-2,2016,93.739998,49.869999,145.940002
2016-05-02,2016-2,2016,93.639999,50.610001,145.270004
2016-05-03,2016-2,2016,95.18,49.779999,144.130005
2016-05-04,2016-2,2016,94.190002,49.869999,144.25
2016-05-05,2016-2,2016,93.239998,49.939999,146.470001
2016-05-06,2016-2,2016,92.720001,50.389999,147.289993
2016-05-09,2016-2,2016,92.790001,50.07,147.339996
2016-05-10,2016-2,2016,93.419998,51.02,149.970001
2016-05-11,2016-2,2016,92.510002,51.049999,148.949997
2016-05-12,2016-2,2016,90.339996,51.509998,148.839996
2016-05-13,2016-2,2016,90.519997,51.080002,147.720001
2016-05-16,2016-2,2016,93.879997,51.830002,149.460007
2016-05-17,2016-2,2016,93.489998,50.509998,148
2016-05-18,2016-2,2016,94.559998,50.810001,147.339996
2016-05-19,2016-2,2016,94.199997,50.32,144.929993
2016-05-20,2016-2,2016,95.220001,50.619999,147.25
2016-05-23,2016-2,2016,96.43,50.029999,146.770004
2016-05-24,2016-2,2016,97.900002,51.59,148.309998
2016-05-25,2016-2,2016,99.620003,52.119999,151.690002
2016-05-26,2016-2,2016,100.410004,51.889999,152.440002
2016-05-27,2016-2,2016,100.349998,52.32,152.839996
2016-05-31,2016-2,2016,99.860001,53,153.740005
2016-06-01,2016-2,2016,98.459999,52.849998,152.509995
2016-06-02,2016-2,2016,97.720001,52.48,153.5
2016-06-03,2016-2,2016,97.919998,51.790001,152.889999
2016-06-06,2016-2,2016,98.629997,52.130001,152.729996
2016-06-07,2016-2,2016,99.029999,52.099998,153.330002
2016-06-08,2016-2,2016,98.940002,52.040001,154
2016-06-09,2016-2,2016,99.650002,51.619999,153.419998
2016-06-10,2016-2,2016,98.830002,51.48,152.369995
2016-06-13,2016-2,2016,97.339996,50.139999,151.279999
